Ticker,Date,Mean,Max,Min
Amazon,2022-08-20T00:39:25Z,0.0246,0.4939,-0.3818
Amazon,2022-08-21T00:39:25Z,0.3296,0.802,-0.1779
Amazon,2022-08-22T00:39:25Z,0.0984,0.5267,-0.4939
Amazon,2022-08-23T00:39:25Z,0.1777,0.4404,-0.2732
Amazon,2022-08-24T00:39:25Z,0.5228,0.8316,0.0
Amazon,2022-08-25T00:39:25Z,-0.029,0.7096,-0.5423
Amazon,2022-08-26T00:39:25Z,0.1516,0.6486,-0.233
Amazon,2022-08-27T00:39:25Z,0.2108,0.7269,-0.3818
Amazon,2022-08-28T00:39:25Z,0.1347,0.4767,-0.5267
Amazon,2022-08-29T00:39:25Z,0.2521,0.7096,-0.2263
Amazon,2022-08-30T00:39:25Z,-0.1382,0.1779,-0.6808
Amazon,2022-08-31T00:39:25Z,0.174,0.4939,-0.296
Amazon,2022-09-01T00:39:25Z,0.2852,0.6124,-0.3612
Amazon,2022-09-02T00:39:25Z,0.1665,0.4939,-0.0516
Amazon,2022-09-03T00:39:25Z,0.0653,0.3794,-0.1779
Amazon,2022-09-04T00:39:25Z,0.3336,0.7184,0.0
Amazon,2022-09-05T00:39:25Z,-0.0371,0.4767,-0.5267
Amazon,2022-09-06T00:39:25Z,-0.003,0.7096,-0.6476
Amazon,2022-09-07T00:39:25Z,0.0078,0.5574,-0.6249
Amazon,2022-09-08T00:39:25Z,-0.0943,0.4019,-0.6808
Amazon,2022-09-09T00:39:25Z,0.2419,0.7096,0.0
Amazon,2022-09-10T00:39:25Z,0.0163,0.5994,-0.6249
Amazon,2022-09-11T00:39:25Z,0.0571,0.4902,-0.3612
Amazon,2022-09-12T00:39:25Z,0.1147,0.6369,-0.4588
Amazon,2022-09-13T00:39:25Z,0.2062,0.7096,-0.2732
Amazon,2022-09-14T00:39:25Z,0.113,0.5267,-0.34
Amazon,2022-09-15T00:39:25Z,0.0764,0.3612,-0.34
Amazon,2022-09-16T00:39:25Z,-0.088,0.4348,-0.5574
Amazon,2022-09-17T00:39:25Z,0.1226,0.6369,-0.5994
Amazon,2022-09-18T00:39:25Z,0.1534,0.4939,0.0
Amazon,2022-09-19T00:39:25Z,0.0143,0.743,-0.296
Amazon,2022-09-20T00:39:25Z,0.3337,0.8225,-0.2023
Amazon,2022-09-21T00:39:25Z,-0.0358,0.1779,-0.3612
Amazon,2022-09-22T00:39:25Z,0.2058,0.7096,0.0
Amazon,2022-09-23T00:39:25Z,0.3246,0.7783,0.0
Amazon,2022-09-24T00:39:25Z,0.0903,0.4939,-0.4588
Amazon,2022-09-25T00:39:25Z,0.2214,0.6597,-0.5719
Amazon,2022-09-26T00:39:25Z,0.3052,0.7177,-0.4019
Amazon,2022-09-27T00:39:25Z,0.1671,0.6369,-0.5267
Amazon,2022-09-28T00:39:25Z,0.1019,0.5106,-0.34
Amazon,2022-09-29T00:39:25Z,0.2036,0.7096,0.0
Amazon,2022-09-30T00:39:25Z,0.0865,0.6124,-0.4588
Amazon,2022-10-01T00:39:25Z,0.0007,0.7351,-0.8555
Amazon,2022-10-02T00:39:25Z,0.4448,0.7096,0.1779
Amazon,2022-10-03T00:39:25Z,0.397,0.7783,0.0
Amazon,2022-10-04T00:39:25Z,0.0745,0.6166,-0.4404
Amazon,2022-10-05T00:39:25Z,0.0436,0.796,-0.7269
Amazon,2022-10-06T00:39:25Z,0.1798,0.7906,-0.25
Amazon,2022-10-07T00:39:25Z,0.0607,0.5267,-0.4019
Amazon,2022-10-08T00:39:25Z,0.2137,0.7978,-0.4404
Amazon,2022-10-09T00:39:25Z,0.2834,0.7096,0.0
Amazon,2022-10-10T00:39:25Z,0.3004,0.6369,0.0
Amazon,2022-10-11T00:39:25Z,0.2994,0.7184,0.0
Amazon,2022-10-12T00:39:25Z,0.2551,0.7096,0.0
Amazon,2022-10-13T00:39:25Z,0.0593,0.5423,-0.6597
Amazon,2022-10-14T00:39:25Z,0.0378,0.5267,-0.4588
Amazon,2022-10-15T00:39:25Z,0.2386,0.8047,-0.1779
Amazon,2022-10-16T00:39:25Z,0.1489,0.4939,-0.2808
Amazon,2022-10-17T00:39:25Z,0.2267,0.5267,-0.3612
Amazon,2022-10-18T00:39:25Z,0.1312,0.6249,-0.2023
Amazon,2022-10-19T00:39:25Z,0.0429,0.6369,-0.5719
Amazon,2022-10-20T00:39:25Z,0.0323,0.296,-0.5719
Amazon,2022-10-21T00:39:25Z,0.2486,0.7579,-0.1426
Amazon,2022-10-22T00:39:25Z,0.1848,0.6597,-0.3182
Amazon,2022-10-23T00:39:25Z,0.0178,0.1779,-0.1779
Amazon,2022-10-24T00:39:25Z,0.3356,0.7096,0.1531
Amazon,2022-10-25T00:39:25Z,-0.0222,0.4767,-0.8316
Amazon,2022-10-26T00:39:25Z,0.175,0.8126,-0.34
Amazon,2022-10-27T00:39:25Z,-0.0897,0.6124,-0.6705
Amazon,2022-10-28T00:39:25Z,0.138,0.5859,-0.2732
Amazon,2022-10-29T00:39:25Z,0.0818,0.6597,-0.4939
Amazon,2022-10-30T00:39:25Z,0.1754,0.875,-0.4588
Amazon,2022-10-31T00:39:25Z,0.2528,0.5106,-0.2263
Amazon,2022-11-01T00:39:25Z,0.2208,0.5994,-0.1604
Amazon,2022-11-02T00:39:25Z,0.2441,0.7845,-0.296
Amazon,2022-11-03T00:39:25Z,-0.0128,0.5423,-0.6124
Amazon,2022-11-04T00:39:25Z,0.1926,0.7269,-0.0516
Amazon,2022-11-05T00:39:25Z,0.2585,0.8519,0.0
Amazon,2022-11-06T00:39:25Z,0.2783,0.7845,-0.1779
Amazon,2022-11-07T00:39:25Z,0.1456,0.7096,-0.7269
Amazon,2022-11-08T00:39:25Z,0.1202,0.7096,-0.7579
Amazon,2022-11-09T00:39:25Z,0.1222,0.6369,-0.5859
Amazon,2022-11-10T00:39:25Z,0.2628,0.7096,-0.2732
Amazon,2022-11-11T00:39:25Z,0.0382,0.5423,-0.4939
Amazon,2022-11-12T00:39:25Z,-0.0282,0.1779,-0.2716
Amazon,2022-11-13T00:39:25Z,0.29,0.8885,-0.3612
Amazon,2022-11-14T00:39:25Z,0.2766,0.6369,0.0
Amazon,2022-11-15T00:39:25Z,0.1253,0.5994,-0.4404
Amazon,2022-11-16T00:39:25Z,0.1779,0.6369,-0.128
Amazon,2022-11-17T00:39:25Z,0.0134,0.6369,-0.6801
Amazon,2022-11-18T00:39:25Z,0.3798,0.7386,0.0
Amazon,2022-11-19T00:39:25Z,0.206,0.6124,-0.3818
Amazon,2022-11-20T00:39:25Z,0.0398,0.6369,-0.5719
Amazon,2022-11-21T00:39:25Z,0.1599,0.7096,-0.2263
Amazon,2022-11-22T00:39:25Z,0.3003,0.8779,-0.3182
Amazon,2022-11-23T00:39:25Z,0.3005,0.8934,-0.296
Amazon,2022-11-24T00:39:25Z,0.0222,0.8779,-0.7506
Amazon,2022-11-25T00:39:25Z,0.129,0.8625,-0.5809
Amazon,2022-11-26T00:39:25Z,0.0732,0.6369,-0.4767
Amazon,2022-11-27T00:39:25Z,0.5056,0.8779,-0.5106
Amazon,2022-11-28T00:39:25Z,0.0637,0.7845,-0.3818
Amazon,2022-11-29T00:39:25Z,0.217,0.8225,0.0
Amazon,2022-11-30T00:39:25Z,0.1565,0.6369,0.0
Amazon,2022-12-01T00:39:25Z,0.219,0.7096,-0.6908
Amazon,2022-12-02T00:39:25Z,0.3035,0.6808,-0.1531
Amazon,2022-12-03T00:39:25Z,0.0571,0.4588,-0.4215
Amazon,2022-12-04T00:39:25Z,0.0898,0.6597,-0.4404
Amazon,2022-12-05T00:39:25Z,0.1799,0.6369,-0.2263
Amazon,2022-12-06T00:39:25Z,0.1098,0.6369,-0.7845
Amazon,2022-12-07T00:39:25Z,0.1604,0.5719,0.0
Amazon,2022-12-08T00:39:25Z,0.3125,0.5719,-0.3818
Amazon,2022-12-09T00:39:25Z,0.1695,0.5719,-0.4939
Amazon,2022-12-10T00:39:25Z,0.2596,0.7845,0.0
Amazon,2022-12-11T00:39:25Z,0.2373,0.6179,0.0
Amazon,2022-12-12T00:39:25Z,0.318,0.7783,0.0
Amazon,2022-12-13T00:39:25Z,0.0894,0.5423,-0.6369
Amazon,2022-12-14T00:39:25Z,0.0085,0.5994,-0.8074
Amazon,2022-12-15T00:39:25Z,0.194,0.6369,-0.4215
Amazon,2022-12-16T00:39:25Z,-0.0631,0.7003,-0.8316
Amazon,2022-12-17T00:39:25Z,0.3081,0.7096,-0.296
Amazon,2022-12-18T00:39:25Z,0.2321,0.6808,-0.6124
Amazon,2022-12-19T00:39:25Z,0.261,0.6808,-0.3182
Amazon,2022-12-20T00:39:25Z,0.3373,0.7579,-0.3182
Amazon,2022-12-21T00:39:25Z,0.3378,0.8532,-0.4588
Amazon,2022-12-22T00:39:25Z,0.2891,0.6808,-0.3182
Amazon,2022-12-23T00:39:25Z,0.1779,0.7351,-0.3818
Amazon,2022-12-24T00:39:25Z,0.2844,0.8402,-0.8176
Amazon,2022-12-25T00:39:25Z,0.3859,0.8733,0.0
Amazon,2022-12-26T00:39:25Z,0.3189,0.875,-0.1779
Amazon,2022-12-27T00:39:25Z,0.1677,0.7845,-0.2782
Amazon,2022-12-28T00:39:25Z,0.1908,0.6124,-0.296
Amazon,2022-12-29T00:39:25Z,0.2225,0.8111,-0.5994
Amazon,2022-12-30T00:39:25Z,0.1447,0.7096,-0.7184
Amazon,2022-12-31T00:39:25Z,0.2446,0.5849,-0.296
